SUBKEY,LUMAPCODE,TIMESTEP
55_73_20166_2,1,5
55_99_20538_4,2,5
55_41_20388_1,3,5
55_51_20408_4,4,5
55_67_20443_4,5,5
55_75_20410_3,6,5
55_69_20098_1,7,5
55_3_20529_4,8,5
55_31_20001_1,9,5
55_29_20035_3,10,5
55_75_20266_2,11,5
55_99_20588_1,12,5
55_67_20446_4,13,5
55_113_20550_1,14,5
55_83_20396_1,15,5
55_3_20002_1,16,5
55_3_20591_4,17,5
55_13_20084_3,18,5
55_75_20610_4,19,5
55_113_20591_3,20,5
55_119_20176_1,21,5
55_41_20217_4,22,5
55_113_20550_2,23,5
55_3_20217_2,24,5
55_67_20414_4,25,5
55_69_20396_3,26,5
55_113_20003_4,27,5
55_85_20659_4,28,5
55_3_20146_1,29,5
55_41_20290_4,30,5
55_125_20412_2,31,5
55_7_20708_1,32,5
55_3_20384_1,33,5
55_85_20213_3,34,5
55_85_20470_2,35,5
55_41_20149_2,36,5
55_83_20394_4,37,5
55_51_20214_1,38,5
55_113_20144_2,39,5
55_41_20008_1,40,5
55_113_20464_4,41,5
55_135_20077_2,42,5
55_51_20359_2,43,5
55_3_20560_4,44,5
55_113_20466_2,45,5
55_85_20631_2,46,5
55_41_20417_1,47,5
55_67_20466_2,48,5
55_31_20440_3,49,5
55_3_20225_2,50,5
55_31_20039_4,51,5
55_7_20283_2,52,5
55_37_20018_4,53,5
55_37_20132_4,54,5
55_7_20242_2,55,5
55_7_20126_2,56,5
55_7_20536_4,57,5
55_3_20367_2,58,5
55_41_20374_1,59,5
55_41_20097_4,60,5
55_51_20222_3,61,5
55_41_20297_3,62,5
55_51_20448_4,63,5
55_67_20360_1,64,5
55_3_20604_3,65,5
55_3_20225_3,66,5
55_69_20060_1,67,5
55_3_20217_1,68,5
55_7_20715_3,69,5
55_115_20352_4,70,5
55_31_20330_2,71,5
55_41_20417_2,72,5
55_75_20426_2,73,5
55_51_20396_4,74,5
55_51_20091_4,75,5
55_7_20539_1,76,5
55_31_20039_3,77,5
55_83_20194_4,78,5
55_3_20638_4,79,5
55_41_20390_4,80,5
55_85_20271_4,81,5
55_75_20420_2,82,5
55_3_20307_1,83,5
55_31_20164_3,84,5
55_125_20021_1,85,5
55_85_20479_4,86,5
55_3_20146_4,87,5
55_7_20167_2,88,5
55_41_20276_3,89,5
55_7_20743_3,90,5
55_3_20004_3,91,5
55_85_20063_3,92,5
55_51_20018_3,93,5
55_78_20051_3,94,5
55_85_20511_4,95,5
55_125_20461_1,96,5
55_119_20178_1,97,5
55_67_20343_2,98,5
55_3_20138_4,99,5
55_41_20402_1,100,5
55_85_20213_4,101,5
55_125_29007_3,102,5
55_125_20467_4,103,5
55_99_20370_1,104,5
55_125_20407_1,105,5
55_41_29023_3,106,5
55_67_20196_2,107,5
55_75_20441_3,108,5
55_69_20386_3,109,5
55_119_20128_4,110,5
55_3_20587_1,111,5
55_67_20466_4,112,5
55_83_20030_1,113,5
55_7_20706_3,114,5
55_3_20529_3,115,5
55_69_20389_2,116,5
55_69_20375_2,117,5
55_75_20730_4,118,5
55_99_20285_3,119,5
55_129_20144_4,120,5
55_31_20401_3,121,5
55_3_20156_1,122,5
55_3_20445_1,123,5
55_31_20435_2,124,5
55_41_20069_4,125,5
55_7_20099_3,126,5
55_37_20139_1,127,5
55_67_20281_1,128,5
55_125_20283_1,129,5
55_67_20324_2,130,5
55_129_20221_1,131,5
55_31_20572_4,132,5
55_135_20077_3,133,5
55_67_20444_1,134,5
55_3_20297_3,135,5
55_73_20502_2,136,5
55_41_29064_2,137,5
55_125_20443_4,138,5
55_113_20550_3,139,5
55_31_20410_2,140,5
55_41_29079_4,141,5
55_3_20307_4,142,5
55_7_20620_3,143,5
55_41_20131_1,144,5
55_85_20261_4,145,5
55_51_20205_1,146,5
55_113_29025_3,147,5
55_31_20214_3,148,5
55_3_20528_1,149,5
55_75_20588_2,150,5
55_37_20143_2,151,5
55_75_20679_3,152,5
55_51_20335_4,153,5
55_29_20162_2,154,5
55_41_20321_1,155,5
55_85_20103_1,156,5
55_85_20634_2,157,5
55_41_29079_3,158,5
55_83_20279_1,159,5
55_69_20396_1,160,5
55_85_20264_1,161,5
55_7_20708_2,162,5
55_3_20360_4,163,5
55_99_20496_4,164,5
55_75_20623_3,165,5
55_7_20583_2,166,5
55_51_20205_2,167,5
55_75_20542_1,168,5
55_51_20395_1,169,5
55_7_20380_1,170,5
55_125_20283_4,171,5
55_113_20591_2,172,5
55_7_20257_4,173,5
55_3_20585_4,174,5
55_115_20314_3,175,5
55_7_29032_4,176,5
55_3_20587_2,177,5
55_51_20397_3,178,5
55_99_20502_4,179,5
55_51_20337_3,180,5
55_75_20526_2,181,5
55_75_20692_3,182,5
55_67_20350_3,183,5
55_3_20198_4,184,5
55_29_20460_4,185,5
55_115_20033_1,186,5
55_67_20392_1,187,5
55_3_20444_1,188,5
55_67_20130_3,189,5
55_85_20013_4,190,5
55_99_20466_3,191,5
55_83_20108_2,192,5
55_7_20640_1,193,5
55_51_20228_2,194,5
55_113_20200_2,195,5
55_3_20330_3,196,5
55_3_20630_2,197,5
55_31_20313_4,198,5
55_85_20104_3,199,5
55_83_20109_4,200,5
55_31_20701_1,201,5
55_17_20450_4,202,5
55_75_20751_1,203,5
55_135_20363_1,204,5
55_41_29066_1,205,5
55_3_20059_4,206,5
55_41_20324_4,207,5
55_3_20331_1,208,5
55_7_20181_2,209,5
55_119_20128_3,210,5
55_99_20230_4,211,5
55_99_20486_2,212,5
55_41_29079_2,213,5
55_85_20660_3,214,5
55_37_29013_1,215,5
55_31_20001_4,216,5
55_51_20351_2,217,5
55_7_20418_1,218,5
55_7_20648_2,219,5
55_41_20400_4,220,5
55_51_20009_4,221,5
55_41_20343_4,222,5
55_125_20119_4,223,5
55_37_20143_4,224,5
55_3_20588_2,225,5
55_119_20148_1,226,5
55_119_20254_1,227,5
55_125_20111_3,228,5
55_75_20088_3,229,5
55_51_20212_3,230,5
55_67_20230_3,231,5
55_69_20008_2,232,5
55_51_20060_1,233,5
55_85_20586_3,234,5
55_75_20237_1,235,5
55_3_20447_4,236,5
55_85_20261_2,237,5
55_41_20324_3,238,5
55_75_20609_4,239,5
55_51_20231_1,240,5
55_99_20416_4,241,5
55_119_20075_4,242,5
55_31_20672_2,243,5
55_75_20588_4,244,5
55_67_20369_3,245,5
55_3_20214_2,246,5
55_85_20631_3,247,5
55_113_29025_2,248,5
55_69_20329_3,249,5
55_125_20398_2,250,5
55_85_20474_2,251,5
55_7_20681_3,252,5
55_3_20002_3,253,5
55_99_20553_4,254,5
55_75_20088_2,255,5
55_41_20107_1,256,5
55_85_20623_2,257,5
55_3_10662_4,258,5
55_85_20659_1,259,5
55_99_20361_1,260,5
55_51_20396_3,261,5
55_69_20008_4,262,5
55_3_20164_3,263,5
55_75_20246_3,264,5
55_69_20379_1,265,5
55_31_20239_1,266,5
55_7_20716_1,267,5
55_85_20588_4,268,5
55_113_20206_1,269,5
55_41_20282_1,270,5
55_51_20430_3,271,5
55_3_20184_2,272,5
55_51_20239_1,273,5
55_3_20184_3,274,5
55_31_20591_4,275,5
55_75_20692_2,276,5
55_41_20264_1,277,5
55_3_20528_4,278,5
55_75_20188_1,279,5
55_67_20434_2,280,5
55_41_20365_2,281,5
55_125_20379_4,282,5
55_85_20512_2,283,5
55_99_20184_1,284,5
55_85_20490_3,285,5
55_83_20293_3,286,5
55_113_20003_3,287,5
55_99_20527_1,288,5
55_7_29043_1,289,5
55_99_20529_4,290,5
55_31_20654_4,291,5
55_67_20034_1,292,5
55_75_20570_1,293,5
55_41_20131_3,294,5
55_99_20464_1,295,5
55_113_20317_2,296,5
55_3_20641_2,297,5
55_31_20561_3,298,5
55_51_20091_1,299,5
55_67_20016_3,300,5
55_75_20073_2,301,5
55_51_20102_2,302,5
55_113_20206_2,303,5
55_85_20104_2,304,5
55_7_20391_3,305,5
55_69_20415_1,306,5
55_83_20444_4,307,5
55_31_20410_3,308,5
55_85_20439_1,309,5
55_51_20292_3,310,5
55_51_20353_1,311,5
55_99_20130_2,312,5
55_7_20544_4,313,5
55_99_20532_1,314,5
55_75_20531_1,315,5
55_51_20399_4,316,5
55_83_20063_3,317,5
55_31_20573_4,318,5
55_78_20064_3,319,5
55_31_20699_1,320,5
55_51_20187_1,321,5
55_41_29034_3,322,5
55_67_20147_3,323,5
55_69_20060_4,324,5
55_67_20124_1,325,5
55_83_20108_3,326,5
55_99_20416_2,327,5
55_99_20567_2,328,5
55_99_20551_2,329,5
55_99_20551_4,330,5
55_75_20730_2,331,5
55_99_20588_3,332,5
55_129_20405_1,333,5
55_31_20638_4,334,5
55_119_20180_3,335,5
55_3_20588_3,336,5
55_85_20558_2,337,5
55_75_20570_2,338,5
55_37_20213_2,339,5
55_99_20361_4,340,5
55_85_20429_1,341,5
55_37_20213_4,342,5
55_7_20434_1,343,5
55_31_20561_1,344,5
55_125_20003_1,345,5
55_7_20040_2,346,5
55_51_20316_3,347,5
55_69_20135_2,348,5
55_75_20542_3,349,5
55_3_20330_2,350,5
55_115_20007_4,351,5
55_125_20457_1,352,5
55_75_20266_3,353,5
55_7_20638_3,354,5
55_83_20172_3,355,5
55_85_20385_1,356,5
55_51_20188_4,357,5
55_7_20219_4,358,5
55_85_20450_3,359,5
55_113_20123_3,360,5
55_31_20640_4,361,5
55_125_20485_3,362,5
55_85_20178_2,363,5
55_125_20003_2,364,5
55_51_20300_1,365,5
55_41_20361_1,366,5
55_31_20661_4,367,5
55_125_20265_2,368,5
55_75_20661_2,369,5
55_51_20028_2,370,5
55_119_20157_2,371,5
55_85_20213_1,372,5
55_125_20261_2,373,5
55_75_20587_1,374,5
55_7_20706_2,375,5
55_3_20102_2,376,5
55_69_20438_4,377,5
55_119_20178_4,378,5
55_51_20014_2,379,5
55_83_20431_4,380,5
55_29_20162_1,381,5
55_113_20200_4,382,5
55_69_20384_1,383,5
55_125_20230_3,384,5
55_31_20145_4,385,5
55_41_20357_1,386,5
55_85_20474_3,387,5
55_85_20336_1,388,5
55_7_20038_1,389,5
55_7_29045_3,390,5
55_3_20246_3,391,5
55_125_20261_3,392,5
55_3_20528_2,393,5
55_51_20433_2,394,5
55_41_29037_4,395,5
55_69_20426_1,396,5
55_125_20395_4,397,5
55_99_20464_3,398,5
55_3_20612_2,399,5
55_7_20039_4,400,5
55_3_20001_3,401,5
55_73_20743_1,402,5
55_41_20299_1,403,5
55_69_20169_4,404,5
55_41_20210_1,405,5
55_129_20284_2,406,5
55_3_20246_2,407,5
55_3_20156_2,408,5
55_31_20103_1,409,5
55_31_20563_1,410,5
55_7_20356_4,411,5
55_51_20060_2,412,5
55_3_20001_1,413,5
55_99_20047_4,414,5
55_99_20263_3,415,5
55_125_20143_2,416,5
55_129_20221_3,417,5
55_85_20492_2,418,5
55_3_20214_4,419,5
55_75_20751_2,420,5
55_7_20698_1,421,5
55_67_20254_4,422,5
55_125_20001_4,423,5
55_51_20059_1,424,5
55_99_20138_1,425,5
55_7_20287_1,426,5
55_41_20187_1,427,5
55_37_20060_2,428,5
55_31_20479_2,429,5
55_73_20645_4,430,5
55_37_20139_2,431,5
55_85_20189_2,432,5
55_51_20435_2,433,5
55_119_20463_4,434,5
55_3_20642_4,435,5
55_51_20140_1,436,5
55_113_20210_3,437,5
55_7_20498_4,438,5
55_99_20526_1,439,5
55_99_20022_3,440,5
55_67_20281_3,441,5
55_7_20494_1,442,5
55_85_20022_1,443,5
55_37_29027_3,444,5
55_85_20209_1,445,5
55_99_20548_3,446,5
55_67_20466_3,447,5
55_3_20002_2,448,5
55_85_20477_3,449,5
55_69_20345_4,450,5
55_41_20241_1,451,5
55_85_20130_1,452,5
55_85_20022_4,453,5
55_95_20194_4,454,5
55_119_20376_1,455,5
55_37_20249_3,456,5
55_3_20041_3,457,5
55_107_20126_1,458,5
55_31_20675_2,459,5
55_89_20002_4,460,5
55_75_20695_2,461,5
55_119_20462_4,462,5
55_107_20126_3,463,5
55_129_20255_2,464,5
55_37_20225_2,465,5
55_113_20498_3,466,5
55_41_20066_1,467,5
55_41_29016_1,468,5
55_53_20381_4,469,5
55_75_20584_4,470,5
55_83_29002_3,471,5
55_3_29031_4,472,5
55_17_20493_3,473,5
55_3_20530_4,474,5
55_78_20095_3,475,5
55_129_20428_2,476,5
55_125_20017_3,477,5
55_115_20007_3,478,5
55_77_20213_2,479,5
55_7_20654_2,480,5
55_7_20281_4,481,5
55_37_20228_2,482,5
55_51_20399_3,483,5
55_3_20638_1,484,5
55_99_29021_3,485,5
55_113_20368_1,486,5
55_83_20293_2,487,5
55_7_20203_1,488,5
55_113_20474_2,489,5
55_85_20515_1,490,5
55_51_20425_3,491,5
55_31_20529_4,492,5
55_3_20609_1,493,5
55_41_20395_1,494,5
55_137_20205_4,495,5
55_51_20074_1,496,5
55_37_20203_1,497,5
55_51_20243_1,498,5
55_67_20392_3,499,5
55_41_20396_2,500,5
55_75_20664_4,501,5
55_83_20266_3,502,5
55_7_20604_2,503,5
55_99_20199_4,504,5
55_99_20065_3,505,5
55_113_20429_2,506,5
55_75_20472_1,507,5
55_31_20290_3,508,5
55_75_20527_1,509,5
55_41_20346_1,510,5
55_99_20541_1,511,5
55_13_20420_1,512,5
55_129_20060_1,513,5
55_125_20418_1,514,5
55_99_29025_2,515,5
55_113_20383_3,516,5
55_85_20287_2,517,5
55_85_20476_1,518,5
55_85_20417_1,519,5
55_51_20018_1,520,5
55_73_20196_4,521,5
55_85_20032_1,522,5
55_85_20579_2,523,5
55_41_20346_3,524,5
55_69_20196_4,525,5
55_99_29025_3,526,5
55_113_20223_3,527,5
55_83_20457_2,528,5
55_3_20246_4,529,5
55_7_20610_2,530,5
55_99_29001_2,531,5
55_85_20162_3,532,5
55_85_20249_3,533,5
55_51_20214_4,534,5
55_78_20095_1,535,5
55_85_20309_1,536,5
55_31_20657_2,537,5
55_31_20552_1,538,5
55_41_20308_4,539,5
55_99_20227_4,540,5
55_85_20314_1,541,5
55_13_20457_3,542,5
55_51_20111_4,543,5
55_41_20289_1,544,5
55_99_29032_3,545,5
55_53_20411_1,546,5
55_99_20529_1,547,5
55_7_20519_1,548,5
55_85_20622_1,549,5
55_51_20018_2,550,5
55_141_20120_2,551,5
55_41_29017_1,552,5
55_85_20477_4,553,5
55_85_20162_1,554,5
55_85_20584_2,555,5
55_3_20447_3,556,5
55_113_20147_2,557,5
55_125_20505_3,558,5
55_67_20244_3,559,5
55_3_10662_3,560,5
55_99_20358_3,561,5
55_99_20541_3,562,5
55_141_20120_1,563,5
55_51_20162_4,564,5
55_99_20102_2,565,5
55_41_20371_1,566,5
55_99_20358_2,567,5
55_75_20127_4,568,5
55_85_20102_4,569,5
55_41_20236_3,570,5
55_13_20420_3,571,5
55_41_20308_2,572,5
55_17_20421_1,573,5
55_85_20103_2,574,5
55_69_20114_4,575,5
55_69_20114_2,576,5
55_85_20227_3,577,5
55_85_20227_2,578,5
55_41_20066_2,579,5
55_69_20306_4,580,5
55_85_20227_1,581,5
55_85_20575_3,582,5
55_119_20426_3,583,5
55_57_20046_1,584,5
55_85_20469_2,585,5
55_129_20126_4,586,5
55_125_20462_3,587,5
55_85_20194_3,588,5
55_13_20436_4,589,5
55_85_20078_1,590,5
55_83_20429_1,591,5
55_1_20210_1,592,5
55_13_20368_3,593,5
55_43_20419_4,594,5
55_125_20462_4,595,5
55_1_20060_4,596,5
55_13_20282_1,597,5
55_31_20467_4,598,5
55_7_20086_4,599,5
55_13_20024_3,600,5
55_41_20360_2,601,5
55_13_20282_2,602,5
55_85_20469_1,603,5
55_81_20017_1,604,5
55_1_20312_2,605,5
55_43_20419_2,606,5
55_75_20687_4,607,5
55_81_20122_2,608,5
55_83_20429_2,609,5
55_81_20168_2,610,5
55_13_20436_1,611,5
55_137_20267_4,612,5
55_13_20402_1,613,5
55_7_20746_2,614,5
55_125_20462_1,615,5
55_75_20687_1,616,5
55_13_20372_2,617,5
55_53_20279_1,618,5
55_13_20436_3,619,5
55_137_20161_1,620,5
55_1_20210_4,621,5
55_53_20328_2,622,5
55_1_20251_4,623,5
55_53_20420_1,624,5
55_53_20420_3,625,5
55_53_20038_3,626,5
55_53_20038_4,627,5
55_41_20360_1,628,5
55_7_20268_1,629,5
55_81_20463_4,630,5
55_77_20254_2,631,5
55_85_20469_4,632,5
55_137_20267_1,633,5
55_129_20399_3,634,5
55_125_20191_3,635,5
55_13_20282_4,636,5
55_125_20217_2,637,5
55_1_20123_4,638,5
55_7_20359_2,639,5
55_1_20133_4,640,5
55_129_20226_4,641,5
55_53_20213_4,642,5
55_125_20402_2,643,5
55_53_20410_3,644,5
55_109_20276_2,645,5
55_57_20026_3,646,5
55_7_20286_1,647,5
55_1_20071_3,648,5
55_75_20524_3,649,5
55_81_20418_4,650,5
55_141_20344_2,651,5
55_125_20410_1,652,5
55_5_20073_2,653,5
55_7_20711_3,654,5
55_1_20249_4,655,5
55_31_20531_3,656,5
55_31_20217_2,657,5
55_137_20267_2,658,5
55_97_20414_1,659,5
55_75_20232_2,660,5
55_31_20356_1,661,5
55_137_20220_1,662,5
55_53_20113_2,663,5
55_7_20044_3,664,5
55_7_20764_3,665,5
55_31_20356_4,666,5
55_53_20119_3,667,5
55_125_20001_2,668,5
55_85_20223_1,669,5
55_83_20324_4,670,5
55_35_20293_4,671,5
55_75_20265_4,672,5
55_141_20283_3,673,5
55_35_20322_2,674,5
55_19_20111_3,675,5
55_75_20350_4,676,5
55_85_20308_2,677,5
55_53_20068_1,678,5
55_78_20095_4,679,5
55_81_20210_4,680,5
55_57_20283_4,681,5
55_135_20345_2,682,5
55_19_20410_1,683,5
55_75_20010_4,684,5
55_53_20401_1,685,5
55_19_20462_4,686,5
55_57_20205_4,687,5
55_13_20462_4,688,5
55_137_20060_4,689,5
55_77_20254_4,690,5
55_57_20392_3,691,5
55_19_20428_3,692,5
55_137_20205_1,693,5
55_53_20401_3,694,5
55_119_20437_1,695,5
55_57_20008_2,696,5
55_135_20145_4,697,5
55_135_20314_2,698,5
55_85_20505_1,699,5
55_53_20466_1,700,5
55_81_20071_3,701,5
55_53_20283_3,702,5
55_81_20418_2,703,5
55_53_20401_4,704,5
55_75_20010_1,705,5
55_125_20446_3,706,5
55_53_20404_3,707,5
55_53_20175_1,708,5
55_1_20184_3,709,5
55_75_20350_2,710,5
55_29_20511_4,711,5
55_53_20470_4,712,5
55_53_20102_4,713,5
55_35_20293_1,714,5
55_137_20326_3,715,5
55_75_20668_1,716,5
55_135_20293_2,717,5
55_53_20413_3,718,5
55_97_20025_4,719,5
55_78_20059_3,720,5
55_135_20183_1,721,5
55_57_20345_1,722,5
55_69_20368_1,723,5
55_81_20044_1,724,5
55_85_20505_3,725,5
55_19_20411_4,726,5
55_57_20205_3,727,5
55_141_20078_2,728,5
55_19_20219_1,729,5
55_53_20102_3,730,5
55_19_20428_2,731,5
55_1_20307_1,732,5
55_81_20434_4,733,5
55_19_20428_1,734,5
55_35_20180_3,735,5
55_57_20303_1,736,5
55_81_20252_3,737,5
55_57_20345_4,738,5
55_29_20477_1,739,5
55_19_20218_2,740,5
55_113_20264_2,741,5
55_141_20369_1,742,5
55_53_20429_2,743,5
55_7_20268_2,744,5
55_99_29035_4,745,5
55_83_20430_3,746,5
55_19_20219_4,747,5
55_135_20186_4,748,5
55_125_20450_4,749,5
55_19_20411_2,750,5
55_19_20597_2,751,5
55_7_20424_3,752,5
55_135_20186_1,753,5
55_57_20345_2,754,5
55_35_20287_4,755,5
55_13_20395_4,756,5
55_1_20268_1,757,5
55_53_20479_4,758,5
55_95_20453_3,759,5
55_19_20383_2,760,5
55_141_20380_4,761,5
55_141_20196_2,762,5
55_125_20326_3,763,5
55_19_20383_4,764,5
55_125_20390_2,765,5
55_57_20393_3,766,5
55_81_20210_2,767,5
55_85_20505_2,768,5
55_53_20510_1,769,5
55_53_20510_3,770,5
55_81_20226_2,771,5
55_97_20073_1,772,5
55_81_20369_1,773,5
55_141_20196_1,774,5
55_57_20393_4,775,5
55_53_20221_1,776,5
55_75_20223_1,777,5
55_135_20316_1,778,5
55_71_20384_3,779,5
55_115_20077_3,780,5
55_29_20015_3,781,5
55_71_20329_3,782,5
55_29_20325_3,783,5
55_29_20467_1,784,5
55_71_20090_4,785,5
55_3_20638_3,786,5
55_51_20134_4,787,5
55_29_20483_4,788,5
55_71_20162_2,789,5
55_71_20160_1,790,5
55_89_20001_2,791,5
55_29_20467_3,792,5
55_99_20485_4,793,5
55_78_20004_2,794,5
55_119_20114_3,795,5
55_78_20200_2,796,5
55_73_20110_1,797,5
55_7_20718_2,798,5
55_78_20210_1,799,5
55_67_20373_4,800,5
55_141_20343_1,801,5
55_75_20130_4,802,5
55_78_20007_4,803,5
55_78_20107_4,804,5
55_78_20004_3,805,5
55_78_20055_3,806,5
55_3_20444_4,807,5
55_99_20137_4,808,5
55_3_20102_3,809,5
55_125_20011_1,810,5
55_29_20437_2,811,5
55_85_20324_2,812,5
55_78_20036_4,813,5
55_3_20584_4,814,5
55_97_20328_3,815,5
55_5_20380_2,816,5
55_63_20204_1,817,5
55_45_20087_3,818,5
55_109_20120_4,819,5
55_107_20376_4,820,5
55_75_20669_4,821,5
55_53_20459_1,822,5
55_15_20239_1,823,5
55_81_20352_2,824,5
55_121_20335_3,825,5
55_65_20314_4,826,5
55_25_20597_2,827,5
55_11_20076_2,828,5
55_27_20084_4,829,5
55_65_20079_4,830,5
55_53_20459_2,831,5
55_103_20254_1,832,5
55_15_20019_4,833,5
55_15_20060_4,834,5
55_63_20100_2,835,5
55_137_20219_4,836,5
55_121_20327_1,837,5
55_35_20323_3,838,5
55_131_20026_4,839,5
55_105_20025_3,840,5
55_121_20076_2,841,5
55_23_20283_3,842,5
55_93_20178_2,843,5
55_65_20252_4,844,5
55_21_20265_2,845,5
55_69_20396_4,846,5
55_115_20027_2,847,5
55_119_20231_1,848,5
55_75_20621_3,849,5
55_119_20128_1,850,5
55_129_20255_3,851,5
55_75_20193_4,852,5
55_31_20316_4,853,5
55_5_20408_4,854,5
55_69_20070_4,855,5
55_13_20397_1,856,5
55_83_20438_2,857,5
55_13_20040_2,858,5
55_13_20426_4,859,5
55_35_20321_2,860,5
55_13_20427_2,861,5
55_107_20291_2,862,5
55_41_20064_1,863,5
55_125_20414_3,864,5
55_53_20459_3,865,5
55_119_20311_2,866,5
55_17_20391_3,867,5
55_19_20497_1,868,5
55_17_20445_2,869,5
55_11_20098_4,870,5
55_19_20493_4,871,5
55_129_20465_1,872,5
55_73_20687_1,873,5
55_99_20202_3,874,5
55_53_20279_3,875,5
55_7_20330_2,876,5
55_89_20003_4,877,5
55_7_20377_1,878,5
55_19_20507_1,879,5
55_7_20569_4,880,5
55_13_20243_2,881,5
55_33_20201_3,882,5
55_113_20537_3,883,5
55_19_20554_3,884,5
55_109_20320_4,885,5
55_125_20331_4,886,5
55_125_20394_4,887,5
55_113_20469_4,888,5
55_83_20388_3,889,5
55_125_20171_4,890,5
55_129_20294_2,891,5
55_31_20714_3,892,5
55_91_20093_2,893,5
55_7_29021_1,894,5
55_125_20382_1,895,5
55_129_20410_2,896,5
55_7_20521_4,897,5
55_75_20394_2,898,5
55_107_20055_2,899,5
55_75_20621_2,900,5
55_33_20414_3,901,5
55_69_20235_3,902,5
55_51_20353_3,903,5
55_57_20245_4,904,5
55_35_20303_3,905,5
55_67_20003_2,906,5
55_69_20333_4,907,5
55_69_20089_2,908,5
55_17_20445_4,909,5
55_7_20126_4,910,5
55_3_20225_1,911,5
55_107_20392_1,912,5
55_97_20159_1,913,5
55_83_20348_3,914,5
55_129_20409_4,915,5
55_73_20641_1,916,5
55_7_20006_4,917,5
55_129_20294_1,918,5
55_57_20382_4,919,5
55_67_20329_4,920,5
55_78_20007_3,921,5
55_83_20393_1,922,5
55_37_20162_2,923,5
55_7_20181_1,924,5
55_41_20088_4,925,5
55_31_20592_2,926,5
55_75_20546_1,927,5
55_141_20222_1,928,5
55_19_20567_4,929,5
55_13_20369_2,930,5
55_115_20018_2,931,5
55_35_20293_2,932,5
55_7_20654_4,933,5
55_51_20101_2,934,5
55_19_20021_2,935,5
55_129_20379_2,936,5
55_3_20305_4,937,5
55_41_20088_1,938,5
55_113_20363_4,939,5
55_7_20392_4,940,5
55_35_20273_1,941,5
55_83_20013_4,942,5
55_137_20060_2,943,5
55_19_20464_3,944,5
55_69_20249_1,945,5
55_3_20113_4,946,5
55_83_20016_3,947,5
55_3_20256_4,948,5
55_19_20404_2,949,5
55_51_20062_4,950,5
55_75_20621_4,951,5
55_3_20531_3,952,5
55_3_20113_3,953,5
55_83_20324_1,954,5
55_7_20205_4,955,5
55_35_20253_3,956,5
55_125_29019_3,957,5
55_97_20333_2,958,5
55_75_20291_1,959,5
55_81_20066_1,960,5
55_33_20331_1,961,5
55_69_20353_1,962,5
55_19_20366_3,963,5
55_31_20290_4,964,5
55_17_20308_1,965,5
55_31_20460_3,966,5
55_75_20731_2,967,5
55_83_20432_2,968,5
55_17_20288_3,969,5
55_19_20511_2,970,5
55_7_29005_4,971,5
55_119_29017_4,972,5
55_35_20117_3,973,5
55_17_20433_1,974,5
55_81_20252_1,975,5
55_53_20468_2,976,5
55_107_20224_1,977,5
55_17_20244_3,978,5
55_99_29011_1,979,5
55_81_20066_4,980,5
55_73_20641_3,981,5
55_135_20085_3,982,5
55_125_20504_2,983,5
55_7_20451_3,984,5
55_113_20535_4,985,5
55_83_20036_4,986,5
55_57_20385_2,987,5
55_35_20272_4,988,5
55_41_20130_4,989,5
55_7_20717_1,990,5
55_73_20737_1,991,5
55_113_20017_1,992,5
55_137_20305_4,993,5
55_71_20174_4,994,5
55_107_20370_2,995,5
55_7_20636_2,996,5
55_35_20292_3,997,5
55_85_20095_4,998,5
55_119_20040_3,999,5
55_31_20600_4,1000,5
55_13_20117_3,1001,5
55_125_29001_3,1002,5
55_107_20327_2,1003,5
55_41_20401_4,1004,5
55_125_20384_1,1005,5
55_107_20233_4,1006,5
55_131_20258_1,1007,5
55_7_20492_3,1008,5
55_33_20322_1,1009,5
55_111_20191_1,1010,5
55_19_20366_2,1011,5
55_113_20605_1,1012,5
55_41_20374_3,1013,5
55_33_20331_2,1014,5
55_7_20655_2,1015,5
55_75_20273_4,1016,5
55_99_20023_2,1017,5
55_53_20213_3,1018,5
55_119_20431_4,1019,5
55_129_20348_2,1020,5
55_125_20385_4,1021,5
55_53_20213_1,1022,5
55_7_20711_4,1023,5
55_125_20437_3,1024,5
55_95_20279_1,1025,5
55_41_20059_4,1026,5
55_113_29009_3,1027,5
55_137_20305_3,1028,5
55_85_20617_1,1029,5
55_3_20102_1,1030,5
55_17_20441_3,1031,5
55_19_20060_4,1032,5
55_53_20100_2,1033,5
55_53_20469_1,1034,5
55_75_20308_4,1035,5
55_7_20320_1,1036,5
55_83_20110_1,1037,5
55_107_20103_1,1038,5
55_69_20290_4,1039,5
55_75_20226_1,1040,5
55_7_20611_4,1041,5
55_125_20437_1,1042,5
55_19_20175_1,1043,5
55_129_20016_3,1044,5
55_67_20244_4,1045,5
55_7_20712_4,1046,5
55_119_20381_3,1047,5
55_75_20668_4,1048,5
55_87_20005_2,1049,5
55_75_20606_3,1050,5
55_31_20663_1,1051,5
55_85_20611_2,1052,5
55_53_20196_4,1053,5
55_7_20344_4,1054,5
55_1_20032_4,1055,5
55_81_20280_3,1056,5
55_85_20400_2,1057,5
55_107_20225_3,1058,5
55_7_20455_3,1059,5
55_85_20503_1,1060,5
55_135_20318_1,1061,5
55_119_20106_2,1062,5
55_3_20633_2,1063,5
55_113_20592_1,1064,5
55_13_20457_4,1065,5
55_13_20219_1,1066,5
55_67_20003_4,1067,5
55_35_20117_2,1068,5
55_5_20195_4,1069,5
